Id,SalePrice
2080,116668.6653371535
2081,123134.81039695177
2082,129316.85226513058
2083,139932.63321259478
2084,114843.6487686376
2085,121326.22481116782
2086,101655.75164959914
2087,126349.68032061555
2088,97352.54135629977
2089,79396.87200375508
2090,127632.77887747574
2091,116088.4763727964
2092,127632.82122633228
2093,120153.91694506706
2094,129120.22145507071
2095,144045.4057022491
2096,74351.21259751786
2097,90357.85792527595
2098,142126.76205803297
2099,66016.44303277682
2100,92132.97316887879
2101,119764.92400805828
2102,141517.593512234
2103,104298.31329991212
2104,120048.35718660509
2105,121471.81029017082
2106,67185.18488921448
2107,238557.8629957214
2108,118867.095104557
2109,111352.64561245569
2110,130727.07176260593
2111,149773.45743850042
2112,143734.79207988095
2113,122422.40137806111
2114,111902.7942643553
2115,169220.97288209418
2116,118688.45439222972
2117,147749.8406058757
2118,119701.2354156046
2119,109412.6991016782
2120,107077.66438913603
2121,93733.79850038055
2122,98170.40866782218
2123,86672.49774946953
2124,179928.48705049767
2125,119693.891041237
2126,140971.17578050023
2127,146225.2083970177
2128,119803.34852251438
2129,92776.53851386944
2130,147151.0440213033
2131,145166.8545429845
2132,126002.12531493833
2133,122543.79743707833
2134,120850.14390176073
2135,97820.97165751006
2136,77890.73935571157
2137,117004.98707313476
2138,138720.73602372094
2139,155673.48489848923
2140,139162.60717735023
2141,130632.79747033554
2142,128914.74737625585
2143,140539.7529779509
2144,113117.6708390753
2145,140666.0579848458
2146,158500.168591958
2147,175187.0814673292
2148,135656.10662551664
2149,136238.65267192567
2150,228227.77264985358
2151,121970.84960014552
2152,172787.37857984882
2153,153957.6602848107
2154,106929.9240879927
2155,134898.36938622317
2156,241745.696318205
2157,234627.2218639135
2158,233239.9033490213
2159,195817.32258735603
2160,174378.05179903217
2161,248739.01972199726
2162,411966.5812361781
2163,357268.28783746745
2164,226979.04505430296
2165,200010.40856618437
2166,149556.18737429735
2167,212772.40236309878
2168,211114.92416293386
2169,190368.4602256947
2170,222725.8533645626
2171,149108.0117641605
2172,148421.4751393239
2173,165124.55300534985
2174,230295.9090736726
2175,297234.0202588005
2176,316306.641730794
2177,250102.259265298
2178,201113.3057276767
2179,142593.16626568287
2180,218940.221196439
2181,190655.4665106976
2182,215124.95472333382
2183,196692.13607322416
2184,131344.31617806508
2185,123991.49370035873
2186,146539.09526529364
2187,154561.11000973324
2188,153028.23592635232
2189,206156.66895151822
2190,80924.8670835757
2191,82013.36439516985
2192,85764.70608978478
2193,97446.44391225658
2194,105803.69395171438
2195,109952.37243289701
2196,107600.10935598401
2197,115033.99138659229
2198,154632.57419151408
2199,176892.41396478956
2200,147928.8044962673
2201,135948.48447996294
2202,188608.00115840943
2203,167060.83944903951
2204,199643.45258789268
2205,132099.07366116013
2206,147705.6041763768
2207,189832.23517537123
2208,243948.18118779638
2209,213820.17075575655
2210,114713.21696271
2211,108515.87341555451
2212,107706.67407962939
2213,101319.99389474423
2214,129614.67181111837
2215,106892.83271283106
2216,143858.73696082187
2217,68485.13475754757
2218,73821.21611984097
2219,68092.00073479404
2220,73911.74269423904
2221,294667.4473068629
2222,250217.82506086337
2223,278706.6573754995
2224,194419.87807632302
2225,131448.71978860284
2226,180555.53162465768
2227,196292.32392236285
2228,259417.3445751908
2229,241605.81209835192
2230,151526.33098369636
2231,206174.00867840654
2232,176103.37670907626
2233,178789.7569502993
2234,230899.96075123703
2235,201207.92205576084
2236,295970.6682815916
2237,366187.04912948504
2238,199343.5346675616
2239,114697.9178490459
2240,160632.6955367148
2241,146138.17431526736
2242,129591.16026644688
2243,125202.2069246247
2244,94217.53563578536
2245,89849.54115144895
2246,143359.74252940135
2247,102356.18923616258
2248,131055.74736906604
2249,124452.8480753649
2250,127389.05509463717
2251,110391.93804562686
2252,171162.2242207873
2253,144774.64248155383
2254,166508.97837930903
2255,193813.1289363934
2256,177719.81817802336
2257,205682.2075229451
2258,164433.04504508755
2259,177823.81487364185
2260,163232.6136382715
2261,173141.5361561486
2262,191797.47990421255
2263,336773.2663625491
2264,460869.27224690805
2265,165506.529278005
2266,301024.06581133127
2267,389902.8743629236
2268,370452.78636154026
2269,162967.4359180584
2270,177710.72222542195
2271,233049.50373109296
2272,191420.5788400626
2273,168450.96000536036
2274,179918.06794725644
2275,166996.8392229664
2276,191642.962184097
2277,189078.82496180956
2278,151208.2679331475
2279,118834.49736331592
2280,122983.46893552593
2281,162718.547730065
2282,177769.99744177837
2283,101837.33008864992
2284,106508.47437277241
2285,143996.25580777522
2286,126151.76961258969
2287,340446.0685111665
2288,258490.7443391461
2289,411494.98582131974
2290,440897.5567372874
2291,299899.12629109045
2292,419789.4068124832
2293,426789.6560586341
2294,415363.4204674284
2295,445599.72826655715
2296,290654.8594394721
2297,292044.8857521663
2298,318567.44074631075
2299,387831.7257868605
2300,330299.75243963517
2301,251517.70600918154
2302,246031.87765163317
2303,240436.92582135863
2304,242518.1846051233
2305,186052.00637765994
2306,184211.46457853643
2307,187316.55305833847
2308,229056.76418636343
2309,287910.69964634255
2310,200623.93200094983
2311,198901.11453453638
2312,181010.39306040443
2313,176561.78926528033
2314,164092.0717036319
2315,171424.76211953018
2316,183509.63019383702
2317,187893.1674040716
2318,177726.9160182699
2319,177304.59294651952
2320,183513.18122119035
2321,244314.17577614432
2322,169024.56993526808
2323,181546.98460952775
2324,175886.47849328112
2325,219137.78023564818
2326,171502.96077643096
2327,209876.74497543921
2328,224084.44874588278
2329,190564.93633539026
2330,180611.68298911236
2331,383556.1981632079
2332,415542.38296578143
2333,329477.6522294187
2334,263309.65104738483
2335,244966.21631735883
2336,331449.6250465032
2337,214541.79937911325
2338,296354.56991402304
2339,229910.95545883127
2340,400538.222108268
2341,230201.84039136962
2342,237424.69602490644
2343,224385.14493583457
2344,232243.44169693848
2345,240401.93997244863
2346,213597.19696697465
2347,201403.74245471746
2348,237649.3252886191
2349,170157.53848204366
2350,266151.6679417065
2351,256387.36025726298
2352,252142.20546210153
2353,217815.3867277711
2354,128198.28912604056
2355,143930.694902789
2356,150562.80037725827
2357,194286.3097885877
2358,195704.96579992177
2359,120746.33993304931
2360,117586.32784300615
2361,143056.6789646432
2362,273334.76611797663
2363,136531.21701950155
2364,157035.44625091692
2365,223967.30395390058
2366,175055.6676997371
2367,228311.63938201865
2368,211895.763506218
2369,222372.81496999698
2370,172376.3011345731
2371,174062.61313423933
2372,194105.14692302307
2373,270548.9561941838
2374,287646.9302484593
2375,244569.0102289128
2376,297082.8885278012
2377,334316.13778776274
2378,145307.630064293
2379,194064.57884127542
2380,145538.56752315792
2381,166290.30904294443
2382,179549.1511114841
2383,201904.8480517388
2384,231618.7807077087
2385,163482.38275370485
2386,138620.81322850345
2387,137661.11979556712
2388,93920.85072555467
2389,122471.35672354006
2390,146972.3888116365
2391,134015.09549186187
2392,116483.15971851636
2393,168226.2303460121
2394,147352.13795438522
2395,204347.87257175124
2396,149076.59582826847
2397,216025.23979750526
2398,125041.78226103028
2399,65366.53795788318
2400,65081.72409555032
2401,108938.05558724624
2402,137144.68661050554
2403,132701.9955936551
2404,149712.79422503978
2405,162235.97705158073
2406,142612.52414784773
2407,126804.46053380216
2408,141288.14763328977
2409,128890.48765096925
2410,158078.33316646563
2411,122814.80905851095
2412,164224.2372632301
2413,131182.35804652006
2414,132131.79107382722
2415,122753.938230613
2416,120758.33482221048
2417,125736.39762300129
2418,126663.53756309889
2419,125583.4748789568
2420,126292.74568147374
2421,144996.32944000253
2422,114097.73652011371
2423,124804.23928128136
2424,150646.73258059964
2425,161576.42761462086
2426,134058.34776287997
2427,134811.71501400304
2428,170274.05797045774
2429,122878.75189868402
2430,130009.83301672038
2431,116991.80103439905
2432,139558.44002406232
2433,141852.25432292634
2434,143021.36704404283
2435,147518.69514756574
2436,107699.76011594955
2437,107444.9430896767
2438,124165.31478867201
2439,111882.06889960894
2440,122683.49281645057
2441,98048.03921385937
2442,93412.74032387586
2443,116066.20311014283
2444,125961.4269221624
2445,84591.96783660784
2446,124748.0245197046
2447,176241.28211842664
2448,135035.0505287966
2449,103465.74645941031
2450,144792.71239052198
2451,129256.49124264659
2452,219259.9137020007
2453,100047.41545149413
2454,119074.03321880751
2455,117158.67300942341
2456,137138.48828608426
2457,122055.09442555725
2458,105058.63996531388
2459,105713.12310743454
2460,141441.710440988
2461,120910.44185738577
2462,141638.02791842533
2463,123947.10370284655
2464,164248.3996926466
2465,133457.38799726908
2466,112380.97183167493
2467,153720.1346455632
2468,75879.75613197115
2469,82276.24952467982
2470,193582.40868024086
2471,198203.46659020646
2472,161980.65496459862
2473,120920.24772711868
2474,90138.67889811283
2475,225672.48574827678
2476,117031.13741970928
2477,131886.1902399066
2478,154058.70904654067
2479,103512.84140350693
2480,141379.06777170263
2481,115079.4047703029
2482,136196.54649807312
2483,113672.28326716984
2484,125820.97320262402
2485,131545.2692161426
2486,156074.23766429292
2487,169797.7344912638
2488,155803.2371144231
2489,145665.59815021147
2490,148629.61929258422
2491,85189.82388917345
2492,188188.0726547764
2493,141455.62000016373
2494,162681.3413071
2495,90113.70415403794
2496,236299.1714872678
2497,144551.93045863454
2498,110565.2489407238
2499,87515.85838422277
2500,129964.17610878608
2501,137933.6974826297
2502,150514.79383826413
2503,100778.89425836795
2504,189873.7931601821
2505,217015.3795239811
2506,251065.86435209902
2507,323297.968124128
2508,254722.34521891162
2509,217577.60741794418
2510,226236.8093258241
2511,178830.1051955313
2512,211311.1298293919
2513,213873.91319376737
2514,214526.18948261213
2515,150541.087190181
2516,162450.8569836054
2517,138686.85816464352
2518,149028.61685458547
2519,216816.6639354363
2520,208397.13082016804
2521,186311.76836326625
2522,218813.05999727926
2523,127052.71714135105
2524,136110.94016212967
2525,152815.3293051289
2526,141620.22742532616
2527,112249.68874096735
2528,122384.0572440903
2529,136148.62390296278
2530,115558.87537232239
2531,266334.32389827864
2532,228135.0472124606
2533,193527.2686429318
2534,232465.97979815915
2535,311728.4521325961
2536,230537.94835296238
2537,212152.31608478687
2538,181395.17738241944
2539,187594.99315970013
2540,174184.4899435417
2541,177810.31216086907
2542,164298.55922414415
2543,132933.61809232523
2544,122425.6123693299
2545,130902.482754349
2546,133453.7064697977
2547,135385.044952909
2548,152497.3596148059
2549,158462.0048561184
2550,421416.1455953838
2551,141638.44531821096
2552,124713.99125319596
2553,78953.13936619624
2554,118177.39391970202
2555,109060.02379813803
2556,90817.76385875307
2557,115144.79167080036
2558,162485.54283017034
2559,146685.03636057672
2560,136192.66062221004
2561,142709.31188706253
2562,126283.88978464749
2563,152611.75083034887
2564,184572.99758965787
2565,133691.3829287387
2566,174328.73513336186
2567,140993.48756367376
2568,199341.6138028998
2569,205068.85629066153
2570,114824.02460696097
2571,186848.45546366117
2572,150508.69055424325
2573,243887.67821111906
2574,264656.878718567
2575,126385.73564978915
2576,131240.75328242843
2577,159443.51493201475
2578,86634.77194540172
2579,74379.67555828283
2580,128960.33902113722
2581,133329.69324457055
2582,113542.2978731903
2583,277968.8687014628
2584,166502.32326354098
2585,171276.05881064865
2586,213752.1114443948
2587,192352.3667566264
2588,148509.4837361564
2589,147548.38954116177
2590,210101.81902228037
2591,211858.7853011387
2592,220990.87924673356
2593,251061.5201512194
2594,183878.00170161363
2595,185309.65233698036
2596,334164.07475051406
2597,172076.98693991068
2598,286194.5323430356
2599,297928.5693259785
2600,123204.06423725573
2601,141351.74716582894
2602,80383.99379266489
2603,90624.03809469724
2604,83557.43874900941
2605,80358.84350981726
2606,147939.03728285866
2607,184414.55543425452
2608,198845.48084035033
2609,167544.63270000543
2610,113663.3153077894
2611,140916.0115876267
2612,151941.67416832372
2613,137159.16898799897
2614,132710.3036659316
2615,147889.00889156407
2616,140069.00672170176
2617,169186.02332271214
2618,190982.10533766603
2619,210898.95412434923
2620,187737.19541189217
2621,178502.7403521357
2622,187926.67931431448
2623,245522.0758702725
2624,302170.6993296663
2625,338165.998815154
2626,172384.73532959836
2627,158894.57875756855
2628,454100.62177172815
2629,462230.4338261696
2630,338615.139425
2631,462106.1555738251
2632,451493.1777947777
2633,331565.79939313943
2634,414786.94760830124
2635,158816.8529274167
2636,179872.41857339098
2637,167609.4132856543
2638,274453.36130576994
2639,188308.1458527502
2640,157406.99757057635
2641,105793.83673198067
2642,175539.15735669946
2643,99777.63212053316
2644,134573.76015625565
2645,100884.61681960465
2646,93404.23744719707
2647,99750.38217330027
2648,141745.8125247885
2649,146637.9476987406
2650,146587.42972805852
2651,144969.00044570773
2652,422993.9686840027
2653,249986.75643900924
2654,250304.04931516742
2655,388462.9945286655
2656,308454.67887416494
2657,340483.1980185909
2658,277894.5724240868
2659,307718.5144660457
2660,331643.3011077808
2661,348695.0118755331
2662,359243.3552183913
2663,281235.94052637264
2664,271667.28133751324
2665,327294.3310724678
2666,288451.2095563611
2667,165893.52369421173
2668,177364.93520474216
2669,178008.47622990864
2670,287789.98107656674
2671,179296.38009517902
2672,193278.6320946478
2673,210472.97738571742
2674,192672.80288068953
2675,164243.20872910143
2676,184016.9034197605
2677,195914.9276768782
2678,264078.0028164222
2679,265357.380272997
2680,270794.6847006025
2681,420687.0594287357
2682,343806.5834980746
2683,465629.81759911455
2684,317741.9524863163
2685,349034.88587999373
2686,263420.11286839546
2687,318661.01860251627
2688,224779.89373270737
2689,203313.9239596469
2690,427747.24444773834
2691,177027.14369323815
2692,133733.7186847059
2693,194101.2320461904
2694,131242.60362256187
2695,190727.65675765014
2696,180574.413665525
2697,185343.6130078867
2698,196062.52906015806
2699,178798.20354713703
2700,159591.32679661285
2701,151458.1419298923
2702,107002.65146148273
2703,125605.40091181624
2704,135638.95217221204
2705,119147.74523498894
2706,114477.39003394119
2707,130262.4658060485
2708,132479.13632299614
2709,99967.92795921845
2710,129561.5763753446
2711,288381.7490733266
2712,388575.93957037467
2713,163788.57050546983
2714,153124.31036458717
2715,172133.58071734104
2716,152469.11147425216
2717,180704.41885092057
2718,233531.46161477978
2719,155102.01229761133
2720,172993.72039891809
2721,142144.62250745998
2722,159838.5775091677
2723,151895.5775348964
2724,133896.09861183714
2725,135799.92208623714
2726,148062.94272995024
2727,172615.54646870875
2728,167689.85985180107
2729,150931.92755179407
2730,151666.1809135748
2731,118652.25117790479
2732,121485.33823372259
2733,159281.9871233168
2734,151498.77352272687
2735,136375.43899212504
